model,person,predicted_person,count,n_seeds,mean_confidence,mean_abs_yaw
Model_A,person084,person093,3,2,0.074236244,55.0
Model_A,person009,person126,3,2,0.07043187,50.0
Model_A,person048,person002,3,2,0.07026664,45.0
Model_A,person013,person055,3,2,0.07012547,90.0
Model_A,person092,person002,3,2,0.070017226,55.0
Model_A,person009,person110,3,2,0.069669984,35.0
Model_A,person150,person127,3,2,0.0694351,45.0
Model_A,person130,person008,3,2,0.069404416,75.0
Model_A,person123,person126,3,2,0.0692542,75.0
Model_A,person099,person073,3,2,0.06859397,70.0
Model_A,person024,person109,3,2,0.06856344,60.0
Model_A,person143,person150,3,2,0.06815961,90.0
Model_A,person051,person150,3,2,0.06815851,90.0
Model_A,person092,person095,3,2,0.06777378,80.0
Model_A,person009,person111,3,2,0.06763058,50.0
Model_A,person017,person117,3,2,0.06732792,15.0
Model_A,person001,person115,3,2,0.066857316,15.0
Model_A,person076,person008,3,2,0.066322826,80.0
Model_A,person027,person073,3,2,0.065469675,80.0
Model_A,person152,person138,3,2,0.064633586,70.0
Model_A,person084,person073,3,2,0.06320987,80.0
Model_A,person072,person052,3,2,0.06296489,70.0
Model_A,person057,person150,3,2,0.06140897,90.0
Model_A,person001,person082,3,2,0.059278917,40.0
Model_A,person043,person107,3,2,0.05914833,70.0
Model_A,person009,person092,3,2,0.05882178,45.0
Model_A,person114,person024,3,2,0.05839632,35.0
Model_A,person067,person122,3,2,0.053984974,70.0
Model_A,person075,person069,3,2,0.05343171,20.0
Model_A,person011,person046,3,2,0.05282858,65.0
Model_A,person031,person006,3,2,0.05241673,70.0
Model_A,person030,person015,3,2,0.051637713,65.0
Model_A,person121,person015,3,2,0.05125911,65.0
Model_A,person039,person073,3,2,0.050532725,60.0
Model_A,person124,person023,3,1,0.3164455,45.0
Model_A,person143,person084,3,1,0.28494874,15.0
Model_A,person007,person079,3,1,0.2703106,90.0
Model_A,person082,person139,3,1,0.2696098,65.0
Model_A,person097,person021,3,1,0.24720943,70.0
Model_A,person094,person003,3,1,0.22621746,90.0
Model_A,person040,person047,3,1,0.22306937,15.0
Model_A,person126,person079,3,1,0.22191621,85.0
Model_A,person074,person124,3,1,0.22143197,30.0
Model_A,person074,person041,3,1,0.21421438,15.0
Model_A,person046,person079,3,1,0.20932941,65.0
Model_A,person132,person124,3,1,0.19868791,40.0
Model_A,person081,person059,3,1,0.19640754,15.0
Model_A,person143,person023,3,1,0.19560033,50.0
Model_A,person035,person023,3,1,0.19306426,30.0
Model_A,person057,person047,3,1,0.19165087,20.0
Model_A,person098,person047,3,1,0.18599719,25.0
Model_A,person110,person088,3,1,0.18407248,80.0
Model_A,person010,person124,3,1,0.18107529,20.0
Model_A,person066,person139,3,1,0.17747049,90.0
Model_A,person096,person005,3,1,0.17702247,30.0
Model_A,person082,person084,3,1,0.17638947,15.0
Model_A,person066,person021,3,1,0.17618139,90.0
Model_A,person121,person117,3,1,0.17086864,30.0
Model_A,person069,person124,3,1,0.16725607,15.0
Model_A,person147,person088,3,1,0.16578552,85.0
Model_A,person011,person139,3,1,0.16388625,25.0
Model_A,person084,person150,3,1,0.1552021,85.0
Model_A,person103,person065,3,1,0.1537847,15.0
Model_A,person026,person047,3,1,0.15373878,35.0
Model_A,person089,person079,3,1,0.15205006,90.0
Model_A,person114,person070,3,1,0.15178275,50.0
Model_A,person124,person093,3,1,0.14967263,75.0
Model_A,person044,person061,3,1,0.14749916,30.0
Model_A,person026,person084,3,1,0.14715815,30.0
Model_A,person001,person088,3,1,0.1457585,90.0
Model_A,person124,person126,3,1,0.1455847,80.0
Model_A,person141,person112,3,1,0.14339666,75.0
Model_A,person134,person109,3,1,0.14066298,85.0
Model_A,person058,person139,3,1,0.13960554,30.0
Model_A,person088,person123,3,1,0.13954201,15.0
Model_A,person016,person082,3,1,0.1383572,70.0
Model_A,person045,person102,3,1,0.13654667,45.0
Model_A,person039,person079,3,1,0.13600509,70.0
Model_A,person099,person021,3,1,0.13564073,85.0
Model_A,person145,person088,3,1,0.13523443,90.0
Model_A,person123,person021,3,1,0.13511322,90.0
Model_A,person070,person035,3,1,0.13429852,90.0
Model_A,person010,person100,3,1,0.13404115,30.0
Model_A,person070,person008,3,1,0.1339456,45.0
Model_A,person008,person115,3,1,0.1339356,30.0
Model_A,person051,person124,3,1,0.13362429,30.0
Model_A,person011,person124,3,1,0.13361074,35.0
Model_A,person075,person018,3,1,0.13295537,15.0
Model_A,person113,person102,3,1,0.13209665,35.0
Model_A,person134,person021,3,1,0.13197424,80.0
Model_A,person066,person092,3,1,0.130786,45.0
Model_A,person046,person127,3,1,0.12766653,15.0
Model_A,person053,person092,3,1,0.12660424,35.0
Model_A,person011,person076,3,1,0.12656797,45.0
Model_A,person059,person084,3,1,0.12564938,15.0
Model_A,person054,person093,3,1,0.12498378,45.0
Model_A,person149,person084,3,1,0.1236251,30.0
Model_A,person020,person031,3,1,0.12296244,65.0
Model_A,person137,person022,3,1,0.12213036,45.0
Model_A,person129,person082,3,1,0.12160742,15.0
Model_A,person057,person023,3,1,0.12097167,45.0
Model_A,person110,person095,3,1,0.12068409,90.0
Model_A,person046,person047,3,1,0.12028992,15.0
Model_A,person046,person018,3,1,0.119961046,90.0
Model_A,person031,person124,3,1,0.11895609,15.0
Model_A,person056,person068,3,1,0.118542254,35.0
Model_A,person119,person114,3,1,0.11843715,45.0
Model_A,person020,person122,3,1,0.11842307,60.0
Model_A,person074,person088,3,1,0.117413074,85.0
Model_A,person006,person119,3,1,0.11452673,65.0
Model_A,person071,person061,3,1,0.112643726,60.0
Model_A,person029,person073,3,1,0.11189333,70.0
Model_A,person064,person113,3,1,0.110054635,15.0
Model_A,person017,person147,3,1,0.10952566,15.0
Model_A,person053,person119,3,1,0.10939423,70.0
Model_A,person056,person139,3,1,0.10906908,55.0
Model_A,person049,person082,3,1,0.10848477,90.0
Model_A,person061,person070,3,1,0.10801494,70.0
Model_A,person068,person117,3,1,0.107892126,30.0
Model_A,person147,person021,3,1,0.10744577,85.0
Model_A,person120,person003,3,1,0.10731443,50.0
Model_A,person075,person123,3,1,0.107001394,65.0
Model_A,person004,person035,3,1,0.106183015,35.0
Model_A,person102,person042,3,1,0.106050275,90.0
Model_A,person122,person014,3,1,0.1059084,25.0
Model_A,person061,person073,3,1,0.10566348,40.0
Model_A,person021,person094,3,1,0.10547463,40.0
Model_A,person038,person122,3,1,0.10508027,60.0
Model_A,person012,person112,3,1,0.10494113,65.0
Model_A,person121,person148,3,1,0.104907334,15.0
Model_A,person106,person088,3,1,0.10490436,85.0
Model_A,person002,person021,3,1,0.10485405,85.0
Model_A,person006,person089,3,1,0.104795456,35.0
Model_A,person004,person079,3,1,0.104319476,90.0
Model_A,person148,person093,3,1,0.1038464,40.0
Model_A,person114,person054,3,1,0.10371786,35.0
Model_A,person108,person034,3,1,0.103574,65.0
Model_A,person093,person031,3,1,0.10340058,15.0
Model_A,person004,person113,3,1,0.10338881,25.0
Model_A,person121,person003,3,1,0.10310318,15.0
Model_A,person089,person114,3,1,0.10302643,50.0
Model_A,person068,person021,3,1,0.102906786,90.0
Model_A,person129,person005,3,1,0.102046646,70.0
Model_A,person008,person114,3,1,0.10182604,40.0
Model_A,person041,person089,3,1,0.1007339,70.0
Model_A,person037,person068,3,1,0.100049935,55.0
Model_A,person089,person033,3,1,0.09954274,90.0
Model_A,person022,person047,3,1,0.09941673,15.0
Model_A,person117,person088,3,1,0.09878253,75.0
Model_A,person066,person020,3,1,0.097658694,60.0
Model_A,person125,person102,3,1,0.09735779,30.0
Model_A,person147,person116,3,1,0.09729886,60.0
Model_A,person016,person046,3,1,0.09674394,45.0
Model_A,person126,person149,3,1,0.09648347,75.0
Model_A,person052,person021,3,1,0.096260846,80.0
Model_A,person070,person082,3,1,0.095875256,65.0
Model_A,person073,person033,3,1,0.0951713,65.0
Model_A,person052,person003,3,1,0.09512863,75.0
Model_A,person100,person020,3,1,0.09472823,50.0
Model_A,person142,person008,3,1,0.0947023,80.0
Model_A,person104,person047,3,1,0.09381923,25.0
Model_A,person055,person075,3,1,0.093571484,35.0
Model_A,person028,person021,3,1,0.09329486,85.0
Model_A,person138,person030,3,1,0.09286348,50.0
Model_A,person142,person116,3,1,0.09255586,75.0
Model_A,person099,person008,3,1,0.09198371,35.0
Model_A,person093,person152,3,1,0.09108412,70.0
Model_A,person026,person052,3,1,0.09079775,60.0
Model_A,person134,person006,3,1,0.09043577,55.0
Model_A,person130,person112,3,1,0.090287305,70.0
Model_A,person146,person068,3,1,0.089979075,60.0
Model_A,person025,person030,3,1,0.08930115,35.0
Model_A,person143,person116,3,1,0.08896804,70.0
Model_A,person025,person092,3,1,0.08896115,90.0
Model_A,person133,person079,3,1,0.0887948,90.0
Model_A,person014,person149,3,1,0.08854037,85.0
Model_A,person142,person021,3,1,0.08851326,90.0
Model_A,person057,person107,3,1,0.08800716,60.0
Model_A,person120,person046,3,1,0.087616004,65.0
Model_A,person046,person104,3,1,0.087527774,15.0
Model_A,person095,person096,3,1,0.08679954,65.0
Model_A,person042,person149,3,1,0.08667886,45.0
Model_A,person094,person127,3,1,0.08662631,30.0
Model_A,person103,person149,3,1,0.0865904,70.0
Model_A,person011,person067,3,1,0.08627526,75.0
Model_A,person112,person020,3,1,0.0859533,65.0
Model_A,person038,person068,3,1,0.08588038,35.0
Model_A,person123,person035,3,1,0.085707925,65.0
Model_A,person048,person068,3,1,0.08528921,40.0
Model_A,person113,person149,3,1,0.08513886,85.0
Model_A,person021,person122,3,1,0.08483646,90.0
Model_A,person007,person062,3,1,0.08446192,90.0
Model_A,person038,person005,3,1,0.08417673,45.0
Model_A,person115,person082,3,1,0.0836659,65.0
Model_A,person125,person021,3,1,0.08351586,85.0
Model_A,person025,person009,3,1,0.08296516,20.0
Model_A,person106,person142,3,1,0.0825422,75.0
Model_A,person051,person049,3,1,0.081880756,90.0
Model_A,person061,person020,3,1,0.08182754,45.0
Model_A,person024,person116,3,1,0.0813382,90.0
Model_A,person091,person020,3,1,0.08095465,45.0
Model_A,person132,person021,3,1,0.08053278,85.0
Model_A,person116,person021,3,1,0.080453806,85.0
Model_A,person085,person151,3,1,0.08023707,15.0
Model_A,person013,person096,3,1,0.08010455,85.0
Model_A,person126,person031,3,1,0.08006022,70.0
Model_A,person146,person003,3,1,0.07991598,55.0
Model_A,person131,person062,3,1,0.07984132,85.0
Model_A,person019,person065,3,1,0.07982694,70.0
Model_A,person121,person034,3,1,0.07956895,90.0
Model_A,person068,person118,3,1,0.07892222,15.0
Model_A,person095,person037,3,1,0.07890219,90.0
Model_A,person020,person053,3,1,0.078603126,85.0
Model_A,person022,person098,3,1,0.07853669,15.0
Model_A,person091,person021,3,1,0.0783645,85.0
Model_A,person074,person122,3,1,0.078240514,75.0
Model_A,person013,person005,3,1,0.07782924,15.0
Model_A,person065,person122,3,1,0.0774134,75.0
Model_A,person056,person097,3,1,0.077365644,15.0
Model_A,person076,person068,3,1,0.076931,60.0
Model_A,person098,person093,3,1,0.076925546,35.0
Model_A,person136,person021,3,1,0.07675243,85.0
Model_A,person135,person126,3,1,0.07674988,70.0
Model_A,person029,person052,3,1,0.07667567,70.0
Model_A,person013,person035,3,1,0.07649543,30.0
Model_A,person143,person025,3,1,0.07621195,15.0
Model_A,person043,person002,3,1,0.07599704,70.0
Model_A,person028,person072,3,1,0.07599487,15.0
Model_A,person118,person122,3,1,0.075819045,70.0
Model_A,person050,person084,3,1,0.075753905,15.0
Model_A,person143,person003,3,1,0.075155444,85.0
Model_A,person043,person077,3,1,0.07498791,90.0
Model_A,person040,person113,3,1,0.07478586,90.0
Model_A,person050,person122,3,1,0.07451301,60.0
Model_A,person126,person034,3,1,0.07426295,65.0
Model_A,person099,person140,3,1,0.07425707,45.0
Model_A,person098,person140,3,1,0.07407247,30.0
Model_A,person065,person153,3,1,0.07406589,45.0
Model_A,person022,person149,3,1,0.073946685,80.0
Model_A,person019,person089,3,1,0.07393912,30.0
Model_A,person131,person008,3,1,0.07390091,75.0
Model_A,person132,person035,3,1,0.073809355,75.0
Model_A,person123,person018,3,1,0.07340164,75.0
Model_A,person013,person068,3,1,0.07249391,55.0
Model_A,person037,person109,3,1,0.07152238,90.0
Model_A,person002,person091,3,1,0.07133492,60.0
Model_A,person048,person119,3,1,0.07126027,65.0
Model_A,person088,person114,3,1,0.07103943,85.0
Model_A,person054,person003,3,1,0.07094962,70.0
Model_A,person041,person138,3,1,0.0708509,90.0
Model_A,person128,person035,3,1,0.07080949,65.0
Model_A,person144,person003,3,1,0.07078748,90.0
Model_A,person017,person063,3,1,0.070699684,75.0
Model_A,person115,person008,3,1,0.070408285,60.0
Model_A,person040,person053,3,1,0.07001454,15.0
Model_A,person041,person148,3,1,0.06998128,15.0
Model_A,person085,person122,3,1,0.06971421,75.0
Model_A,person060,person023,3,1,0.06967149,30.0
Model_A,person099,person153,3,1,0.06916524,70.0
Model_A,person078,person114,3,1,0.06907558,75.0
Model_A,person010,person082,3,1,0.06849576,80.0
Model_A,person011,person044,3,1,0.068035,15.0
Model_A,person064,person046,3,1,0.06802731,60.0
Model_A,person147,person050,3,1,0.06787419,85.0
Model_A,person065,person003,3,1,0.06766947,50.0
Model_A,person045,person152,3,1,0.06715127,90.0
Model_A,person153,person037,3,1,0.06712938,45.0
Model_A,person124,person116,3,1,0.066666014,80.0
Model_A,person152,person033,3,1,0.066664375,90.0
Model_A,person017,person127,3,1,0.06664857,65.0
Model_A,person051,person021,3,1,0.06661954,65.0
Model_A,person100,person116,3,1,0.06626456,60.0
Model_A,person132,person008,3,1,0.065911405,80.0
Model_A,person011,person149,3,1,0.06548651,65.0
Model_A,person009,person134,3,1,0.064572535,65.0
Model_A,person106,person116,3,1,0.06441913,75.0
Model_A,person050,person062,3,1,0.064412035,90.0
Model_A,person033,person150,3,1,0.064345166,90.0
Model_A,person152,person116,3,1,0.06414492,65.0
Model_A,person139,person150,3,1,0.06366417,60.0
Model_A,person149,person111,3,1,0.06365111,40.0
Model_A,person082,person124,3,1,0.06299302,30.0
Model_A,person057,person113,3,1,0.06233887,15.0
Model_A,person030,person091,3,1,0.062126327,60.0
Model_A,person094,person046,3,1,0.06187424,35.0
Model_A,person038,person138,3,1,0.06147148,80.0
Model_A,person057,person045,3,1,0.06132559,15.0
Model_A,person136,person004,3,1,0.06126027,90.0
Model_A,person028,person017,3,1,0.060896758,25.0
Model_A,person127,person020,3,1,0.0608401,65.0
Model_A,person021,person150,3,1,0.060626563,65.0
Model_A,person004,person025,3,1,0.060210615,90.0
Model_A,person005,person151,3,1,0.05979806,40.0
Model_A,person061,person088,3,1,0.05892436,30.0
Model_A,person052,person086,3,1,0.05831957,75.0
Model_A,person130,person062,3,1,0.058128715,85.0
Model_A,person037,person042,3,1,0.05779435,80.0
Model_A,person082,person153,3,1,0.057541933,60.0
Model_A,person100,person021,3,1,0.057438,75.0
Model_A,person003,person061,3,1,0.05739386,80.0
Model_A,person089,person096,3,1,0.057284873,65.0
Model_A,person131,person089,3,1,0.057057858,75.0
Model_A,person038,person023,3,1,0.05695041,20.0
Model_A,person039,person004,3,1,0.056186628,90.0
Model_A,person100,person063,3,1,0.056113604,90.0
Model_A,person029,person025,3,1,0.055914152,75.0
Model_A,person051,person122,3,1,0.055890758,65.0
Model_A,person072,person122,3,1,0.055792794,65.0
Model_A,person089,person116,3,1,0.055574507,75.0
Model_A,person099,person047,3,1,0.055567402,60.0
Model_A,person041,person109,3,1,0.054483,70.0
Model_A,person011,person022,3,1,0.054013312,35.0
Model_A,person072,person114,3,1,0.053639125,65.0
Model_A,person126,person091,3,1,0.053569674,75.0
Model_A,person034,person093,3,1,0.053408694,35.0
Model_A,person059,person150,3,1,0.052401084,65.0
Model_A,person085,person065,3,1,0.050842244,60.0
Model_A,person060,person113,3,1,0.05002242,15.0
Model_A,person029,person116,3,1,0.04994832,60.0
Model_A,person031,person005,3,1,0.04968113,85.0
Model_A,person005,person055,3,1,0.04961272,90.0
Model_A,person038,person062,3,1,0.048615377,80.0
Model_A,person065,person021,3,1,0.048266795,90.0
Model_A,person031,person153,3,1,0.047946885,80.0
Model_A,person074,person008,3,1,0.047860976,80.0
Model_A,person030,person023,3,1,0.047021955,90.0
Model_A,person053,person093,3,1,0.04688623,30.0
Model_A,person028,person138,3,1,0.04677449,75.0
Model_A,person022,person116,3,1,0.046006974,75.0
Model_A,person099,person117,3,1,0.045456246,15.0
Model_A,person094,person020,3,1,0.044503003,15.0
Model_A,person052,person149,3,1,0.043682892,15.0
Model_A,person117,person062,3,1,0.040443245,90.0
Model_A,person091,person050,3,1,0.03563504,90.0
Model_A,person025,person114,3,1,0.03289026,30.0
Model_A,person137,person047,2,2,0.21439904,22.5
Model_A,person136,person102,2,2,0.20859678,30.0
Model_A,person015,person002,2,2,0.19406162,67.5
Model_A,person124,person021,2,2,0.15703934,75.0
Model_A,person129,person111,2,2,0.15551692,45.0
Model_A,person042,person070,2,2,0.15098009,67.5
Model_A,person144,person023,2,2,0.14634076,52.5
Model_A,person112,person120,2,2,0.14523496,37.5
Model_A,person098,person035,2,2,0.14397292,45.0
Model_A,person024,person019,2,2,0.13811864,52.5
Model_A,person135,person124,2,2,0.13358113,22.5
Model_A,person151,person034,2,2,0.13130084,67.5
Model_A,person122,person065,2,2,0.13002081,15.0
Model_A,person037,person021,2,2,0.12551308,75.0
Model_A,person112,person046,2,2,0.12347861,75.0
Model_A,person112,person002,2,2,0.11913578,75.0
Model_A,person056,person018,2,2,0.11649884,60.0
Model_A,person113,person007,2,2,0.11361515,22.5
Model_A,person025,person075,2,2,0.11302747,45.0
Model_A,person056,person079,2,2,0.11116244,67.5
Model_A,person010,person025,2,2,0.10909471,60.0
Model_A,person117,person002,2,2,0.106429555,75.0
Model_A,person011,person112,2,2,0.10486051,37.5
Model_A,person009,person075,2,2,0.10466376,52.5
Model_A,person117,person020,2,2,0.10464084,37.5
Model_A,person131,person002,2,2,0.10276926,75.0
Model_A,person064,person131,2,2,0.10182499,52.5
Model_A,person007,person139,2,2,0.09984143,75.0
Model_A,person036,person058,2,2,0.09911379,90.0
Model_A,person109,person093,2,2,0.098048225,45.0
Model_A,person131,person009,2,2,0.096284956,22.5
Model_A,person035,person102,2,2,0.09605613,30.0
Model_A,person072,person112,2,2,0.095160924,30.0
Model_A,person130,person006,2,2,0.094465055,60.0
Model_A,person098,person112,2,2,0.09432442,52.5
Model_A,person021,person144,2,2,0.09385045,37.5
Model_A,person046,person126,2,2,0.09357205,67.5
Model_A,person048,person006,2,2,0.09134063,60.0
Model_A,person114,person012,2,2,0.09091996,30.0
Model_A,person149,person025,2,2,0.08975844,45.0
Model_A,person077,person086,2,2,0.08880057,82.5
